"","DraftIndex","Pk","Tm","Player","College","Yrs","G","MP...8","PTS...9","TRB...10","AST...11","FG%","3P%","FT%","MP...15","PTS...16","TRB...17","AST...18","WS","WS/48","BPM","VORP","LBPY","PickLBPY","YearLBPY","DraftLBPY"
"901",16,1,"NOP","Zion Williamson","Duke","4",184,5857,4542,1199,761,0.592,0.341,0.695,31.8,24.7,6.5,4.1,21.7,0.178,4.6,9.8,2.155,0.780978719788863,3.16996915056495,3.95094787035382
"902",16,2,"MEM","Ja Morant","Murray State","5",257,8282,5783,1243,1903,0.472,0.318,0.755,32.2,22.5,4.8,7.4,20.5,0.119,2.8,10.1,2.032,1.18275394740613,3.05110695549973,4.23386090290586
"903",16,3,"NYK","RJ Barrett","Duke","5",329,10945,6070,1784,962,0.435,0.346,0.71,33.3,18.4,5.4,2.9,10.9,0.048,-2.1,-0.4,-1.104,-0.731963267848756,0.0206041609912712,-0.711359106857485
"904",16,4,"LAL","De'Andre Hunter","Virginia","5",263,8080,3751,1078,405,0.447,0.363,0.811,30.7,14.3,4.1,1.5,7.6,0.045,-3.2,-2.5,-1.384,-0.753477796609419,-0.249976445661269,-1.00345424227069
"905",16,5,"CLE","Darius Garland","Vanderbilt","5",307,10392,5660,801,2052,0.448,0.384,0.864,33.9,18.4,2.6,6.7,16.5,0.076,-0.3,4.3,0.22,0.38335842328693,1.300063886734,1.68342231002093
"906",16,6,"PHO","Jarrett Culver","Texas Tech","4",144,2480,934,402,173,0.401,0.276,0.509,17.2,6.5,2.8,1.2,-0.1,-0.001,-4.5,-1.6,-1.99,-0.963928239160866,-0.835590187202126,-1.79951842636299
"907",16,7,"CHI","Coby White","UNC","5",348,10116,4896,1266,1288,0.427,0.369,0.848,29.1,14.1,3.6,3.7,13.5,0.064,-1.7,0.8,-1.012,-0.215932673784581,0.10950921746282,-0.106423456321761
"908",16,8,"ATL","Jaxson Hayes","Texas","5",311,4929,2111,1174,201,0.636,0.268,0.707,15.8,6.8,3.8,0.6,16.4,0.16,-0.4,2,-0.698,-0.0598190801285016,0.412946040637455,0.353126960508954
"909",16,9,"WAS","Rui Hachimura","Gonzaga","5",278,7476,3543,1343,356,0.493,0.371,0.763,26.9,12.7,4.8,1.3,11.3,0.072,-2.2,-0.4,-1.754,-1.06941559161901,-0.607529390166413,-1.67694498178542
"910",16,10,"ATL","Cam Reddish","Duke","5",221,5287,2046,612,275,0.398,0.324,0.833,23.9,9.3,2.8,1.2,2.6,0.023,-3.2,-1.6,-2.548,-1.293301307159,-1.37481868188826,-2.66811998904726
"911",16,11,"MIN","Cameron Johnson","UNC","5",283,7220,3325,1095,470,0.447,0.392,0.83,25.5,11.7,3.9,1.7,17.7,0.118,1.2,5.9,0.672,0.898801810048692,1.73685829461596,2.63566010466465
"912",16,12,"CHA","P.J. Washington","Kentucky","5",333,10082,4285,1840,747,0.447,0.354,0.705,30.3,12.9,5.5,2.2,12.5,0.059,-1.2,1.9,NA,NA,NA,NA
"913",16,13,"MIA","Tyler Herro","Kentucky","5",284,9038,5147,1403,1036,0.44,0.385,0.872,31.8,18.1,4.9,3.6,12.5,0.067,-0.1,4.5,-0.78,0.0879832674167991,0.33370457726064,0.421687844677439
"914",16,14,"BOS","Romeo Langford","Indiana","4",141,2268,650,298,97,0.43,0.288,0.659,16.1,4.6,2.1,0.7,2,0.043,-3.4,-0.8,-2.3025,-0.979098445684666,-1.13757747141255,-2.11667591709722
"915",16,15,"DET","Sekou Doumbouya",NA,"3",96,1639,542,267,66,0.388,0.256,0.693,17.1,5.6,2.8,0.7,-0.4,-0.013,-6.5,-1.8,-2.8,-1.17526674435771,-1.61834122787555,-2.79360797223325
"916",16,16,"ORL","Chuma Okeke","Auburn","4",189,3832,1189,704,276,0.383,0.318,0.789,20.3,6.3,3.7,1.5,4.4,0.055,-1.1,0.9,-1.28,-0.299411372471598,-0.14947507747604,-0.448886449947638
"917",16,17,"BRK","Nickeil Alexander-Walker","Virginia Tech","5",299,5869,2485,683,659,0.407,0.354,0.73,19.6,8.3,2.3,2.2,6,0.049,-1.5,0.8,-1.174,-0.424432535051246,-0.0470409906718638,-0.471473525723109
"918",16,18,"IND","Goga Bitadze",NA,"5",249,3175,1230,856,233,0.515,0.245,0.672,12.8,4.9,3.4,0.9,9.1,0.137,0,1.6,0.178,1.05437309479002,1.25947679573612,2.31384989052614
"919",16,19,"SAS","Luka Samanic",NA,"4",86,921,384,210,55,0.411,0.247,0.706,10.7,4.5,2.4,0.6,0,0.001,-5.6,-0.8,-1.1075,-0.226287151348291,0.0172219034081146,-0.209065247940177
"920",16,20,"BOS","Matisse Thybulle","Washington","5",332,6957,1586,658,360,0.435,0.338,0.679,21,4.8,2,1.1,13.2,0.091,0.7,4.7,-0.446,0.546476574121395,0.656468586624742,1.20294516074614
"921",16,21,"OKC","Brandon Clarke","Gonzaga","5",243,5185,2602,1357,343,0.603,0.286,0.697,21.3,10.7,5.6,1.4,20.2,0.187,2.8,6.2,0.935,1.8101159573635,1.99101079300745,3.80112675037095
"922",16,22,"BOS","Grant Williams","Tennessee","5",364,8231,2558,1311,515,0.453,0.377,0.768,22.6,7,3.6,1.4,14.8,0.086,-1.9,0.3,-1.402,-0.580320466565143,-0.26737091323179,-0.847691379796933
"923",16,23,"UTA","Darius Bazley",NA,"5",237,5536,2113,1244,282,0.414,0.309,0.677,23.4,8.9,5.2,1.2,3.1,0.027,-2.4,-0.6,-1.836,-0.962790394288578,-0.686770853543228,-1.64956124783181
"924",16,24,"PHI","Ty Jerome","Virginia","5",159,2748,1108,294,411,0.421,0.352,0.826,17.3,7,1.8,2.6,3.9,0.069,-1.6,0.3,-1.508,-0.392794548882358,-0.369805000035966,-0.762599548918324
"925",16,25,"POR","Nassir Little","UNC","5",237,3735,1313,688,170,0.452,0.33,0.735,15.8,5.5,2.9,0.7,4.7,0.061,-2.6,-0.5,-1.756,-0.551068844893931,-0.609462108785359,-1.16053095367929
"926",16,26,"CLE","Dylan Windler","Belmont","4",101,1090,319,212,78,0.425,0.347,0.8,10.8,3.2,2.1,0.8,1.6,0.072,-1.4,0.2,-1.05,0.0722833962644999,0.0727875637028327,0.145070959967333
"927",16,27,"BRK","Mfiondu Kabengele","Florida State","3",55,380,143,81,19,0.383,0.301,0.852,6.9,2.6,1.5,0.3,0.4,0.055,-3.6,-0.2,-1.43666666666667,-0.467474292375507,-0.300871369293533,-0.76834566166904
"928",16,28,"GSW","Jordan Poole","Michigan","5",344,9349,5551,907,1249,0.419,0.336,0.878,27.2,16.1,2.6,3.6,9.3,0.048,-2.2,-0.4,-1.654,-0.432995495016634,-0.510893459219077,-0.943888954235711
"929",16,29,"SAS","Keldon Johnson","Kentucky","5",293,8762,4782,1621,672,0.465,0.358,0.76,29.9,16.3,5.5,2.3,13.5,0.074,-1.3,1.6,-0.616,0.384374793909447,0.492187504014271,0.876562297923718
"930",16,30,"MIL","Kevin Porter Jr.","USC","4",196,5928,3008,842,987,0.431,0.357,0.725,30.2,15.3,4.3,5,4,0.032,-1.6,0.7,NA,NA,NA,NA
"931",16,31,"BRK","Nic Claxton","Georgia","5",241,6142,2490,1882,378,0.661,0.158,0.544,25.5,10.3,7.8,1.6,21.8,0.17,1.6,5.6,1.07,2.68630717700584,2.12146929978636,4.8077764767922
"932",16,32,"PHO","KZ Okpala","Stanford","4",98,965,222,148,47,0.409,0.286,0.667,9.8,2.3,1.5,0.5,1,0.05,-4.7,-0.7,-1.7325,-0.437006664430211,-0.586752665012735,-1.02375932944295
"933",16,33,"PHI","Carsen Edwards","Purdue","3",72,706,267,79,52,0.364,0.297,0.758,9.8,3.7,1.1,0.7,0.3,0.019,-5.1,-0.5,-2.08333333333333,-1.07724884935679,-0.925783722752972,-2.00303257210976
"934",16,34,"PHI","Bruno Fernando","Maryland","5",203,2179,814,661,143,0.544,0.122,0.65,10.7,4,3.3,0.7,3.6,0.078,-3.1,-0.6,-0.894,0.0993921077820538,0.223539615980677,0.322931723762731
"935",16,35,"ATL","Didi Louzada",NA,"2",12,185,43,20,8,0.326,0.355,1,15.4,3.6,1.7,0.7,-0.1,-0.034,-8.1,-0.3,-2.03,-0.966024056844748,-0.87424455958106,-1.84026861642581
"936",16,36,"CHA","Cody Martin","Nevada","5",206,4505,1235,737,475,0.442,0.317,0.651,21.9,6,3.6,2.3,5.9,0.063,-1.7,0.3,-0.83,0.0957731822506414,0.285386611786972,0.381159794037613
"937",16,37,"DAL","Deividas Sirvydis",NA,"2",23,160,44,35,6,0.3,0.314,0.5,7,1.9,1.5,0.3,-0.1,-0.032,-5.9,-0.2,-1.52,-0.13940301801536,-0.381401311749646,-0.520804329765006
"938",16,38,"CHI","Daniel Gafford","Arkansas","5",321,6263,2796,1739,317,0.711,0,0.668,19.5,8.7,5.4,1,25.2,0.193,1.5,5.6,0.89,2.46779820688994,1.94752462408115,4.41532283097109
"939",16,39,"NOP","Alen Smailagic",NA,"2",29,223,87,43,17,0.463,0.304,0.72,7.7,3,1.5,0.6,0.3,0.056,-3.3,-0.1,-1.46,-0.277186830772943,-0.323419753181245,-0.600606583954188
"940",16,40,"SAC","Justin James","Wyoming","2",72,542,228,62,40,0.446,0.343,0.544,7.5,3.2,0.9,0.6,0.3,0.024,-3.1,-0.2,-1.39,0.151071301033043,-0.25577460151811,-0.104703300485067
"941",16,41,"GSW","Eric Paschall","Villanova","3",158,3086,1552,509,214,0.494,0.326,0.758,19.5,9.8,3.2,1.4,5,0.078,-2.2,-0.1,-2.04666666666667,-0.603577541686587,-0.890350548072283,-1.49392808975887
"942",16,42,"PHI","Admiral Schofield","Tennessee","4",131,1372,426,215,78,0.417,0.326,0.782,10.5,3.3,1.6,0.6,1.2,0.043,-4.6,-0.9,-1.8825,-0.533951071639085,-0.731706561433739,-1.26565763307282
"943",16,43,"MIN","Jaylen Nowell","Washington","5",197,3351,1748,425,362,0.446,0.317,0.798,17,8.9,2.2,1.8,4.9,0.07,-1.9,0.1,-0.892,0.461838508682609,0.225472334599624,0.687310843282232
"944",16,44,"MIA","Bol Bol","Oregon","5",166,2302,999,605,104,0.55,0.327,0.745,13.9,6,3.6,0.6,4.1,0.086,-0.6,0.8,-1.3,-0.492979504075141,-0.168802263665507,-0.661781767740649
"945",16,45,"DET","Isaiah Roby","Nebraska","4",151,2858,1159,667,216,0.485,0.351,0.675,18.9,7.7,4.4,1.4,4,0.068,-2.3,-0.2,-1.665,-1.02089470532261,-0.521523411623284,-1.54241811694589
"946",16,46,"ORL","Talen Horton-Tucker","Iowa State","5",247,5218,2430,700,769,0.423,0.293,0.778,21.1,9.8,2.8,3.1,4.9,0.045,-1.9,0.1,-0.644,0.430394155743918,0.465129443349017,0.895523599092935
"947",16,47,"SAC","Ignas Brazdeikis","Michigan","3",64,838,318,122,58,0.416,0.315,0.686,13.1,5,1.9,0.9,0.4,0.024,-4.9,-0.6,-1.67666666666667,-0.595664634955415,-0.53279760356714,-1.12846223852255
"948",16,48,"LAC","Terance Mann","Florida State","5",345,7687,2814,1252,669,0.503,0.373,0.793,22.3,8.2,3.6,1.9,18.5,0.115,-0.7,2.5,-0.842,0.390908278276916,0.273790300073292,0.664698578350207
"949",16,49,"SAS","Quinndary Weatherspoon","Mississippi State","3",42,272,88,32,24,0.452,0.188,0.826,6.5,2.1,0.8,0.6,0.2,0.03,-5.5,-0.2,-1.68333333333333,-0.720790494516138,-0.539239998963629,-1.26003049347977
"950",16,50,"IND","Jarrell Brantley","College of Charleston","3",41,273,110,53,29,0.457,0.38,0.833,6.7,2.7,1.3,0.7,0.6,0.108,0,0.1,-1.37333333333333,-0.284255724706553,-0.239668613026887,-0.52392433773344
"951",16,51,"BOS","Tremont Waters","LSU","3",40,407,149,37,85,0.354,0.296,0.96,10.2,3.7,0.9,2.1,0.1,0.012,-3,-0.1,-1.34,-0.279512681077086,-0.207456636044442,-0.486969317121528
"952",16,52,"CHA","Jalen McDaniels","San Diego State","5",248,4543,1699,829,291,0.449,0.322,0.777,18.3,6.9,3.3,1.2,5.3,0.056,-3.3,-1.5,-1.656,-0.0356775641209468,-0.512826177838023,-0.54850374195897
"953",16,53,"UTA","Justin Wright-Foreman","Hofstra","1",4,45,19,5,7,0.35,0.2,0.75,11.3,4.8,1.3,1.8,0,-0.008,-9,-0.1,-1.53,-0.569809333787789,-0.39106490484438,-0.960874238632169
"954",16,54,"PHI","Marial Shayok","Iowa State","1",4,28,11,7,1,0.25,0.333,0.75,7,2.8,1.8,0.3,-0.1,-0.13,-13,-0.1,-1.89,-0.931213048442207,-0.73895425625479,-1.670167304697
"955",16,55,"NYK","Kyle Guy","Virginia","3",53,431,165,53,50,0.361,0.303,0.75,8.1,3.1,1,0.9,0.1,0.006,-4.9,-0.3,-1.56333333333333,-0.349354628161518,-0.423276881826825,-0.772631509988344
"956",16,56,"LAC","Jaylen Hands","UCLA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957",16,57,"NOP","Jordan Bone","Tennessee","2",24,249,68,28,26,0.378,0.286,NA,10.4,2.8,1.2,1.1,0.1,0.01,-5.9,-0.2,-1.95,-0.722070404846751,-0.796935814823191,-1.51900621966994
"958",16,58,"GSW","Miye Oni","Yale","3",80,672,145,108,37,0.35,0.33,0.75,8.4,1.8,1.4,0.5,1,0.07,-2.5,-0.1,-1.82666666666667,-0.276661788602142,-0.677751499988143,-0.954413288590285
"959",16,59,"TOR","Dewan Hernandez","Miami (FL)","1",6,28,14,14,3,0.357,0.5,0.6,4.7,2.3,2.3,0.5,0,0.043,-9.6,-0.1,-1.83,-1.43630012978793,-0.680972697686388,-2.11727282747432
"960",16,60,"SAC","Vanja Marinkovic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961",17,1,"MIN","Anthony Edwards","Georgia","4",302,10392,6920,1567,1241,0.446,0.353,0.793,34.4,22.9,5.2,4.1,16.5,0.076,0.9,7.7,0.7125,-0.0951326042624475,1.71434564060123,1.61921303633878
"962",17,2,"GSW","James Wiseman","Memphis","3",147,2794,1344,829,110,0.56,0.267,0.681,19,9.1,5.6,0.7,4.3,0.073,-3.9,-1.4,-2.74,-1.35233525826402,-1.50648771014271,-2.85882296840673
"963",17,3,"CHA","LaMelo Ball",NA,"4",184,5870,3675,1147,1364,0.427,0.374,0.834,31.9,20,6.2,7.4,11.6,0.095,2.8,7.1,1.0675,0.147818071109233,2.04552473966397,2.1933428107732
"964",17,4,"CHI","Patrick Williams","Florida State","4",213,5902,2070,889,280,0.469,0.41,0.78,27.7,9.7,4.2,1.3,8,0.065,-1.9,0.2,-2.42,-1.30854236212998,-1.20796007155095,-2.51650243368093
"965",17,5,"CLE","Isaac Okoro","Auburn","4",279,7693,2371,800,468,0.467,0.347,0.732,27.6,8.5,2.9,1.7,13.5,0.084,-2.2,-0.4,-1.39,-0.723604078703491,-0.247074234833711,-0.970678313537202
"966",17,6,"ATL","Onyeka Okongwu","USC","4",233,4847,1972,1398,226,0.64,0.318,0.754,20.8,8.5,6,1,17.7,0.175,0.2,2.7,-0.0925,0.334289143405956,0.963362049768827,1.29765119317478
"967",17,7,"DET","Killian Hayes",NA,"4",210,5479,1704,619,1090,0.382,0.277,0.775,26.1,8.1,2.9,5.2,-0.5,-0.004,-3.9,-2.7,-2.68,-1.2872322326534,-1.45051377790675,-2.73774601056015
"968",17,8,"NYK","Obi Toppin","Dayton","4",283,4693,2241,913,300,0.52,0.351,0.768,16.6,7.9,3.2,1.1,12.3,0.126,0.9,3.4,-0.2425,0.413160587343465,0.823427219178938,1.2365878065224
"969",17,9,"WAS","Deni Avdija",NA,"4",287,7518,2826,1714,727,0.457,0.327,0.737,26.2,9.8,6,2.5,9.1,0.058,-1.9,0.3,-0.445,-0.051964424054632,0.634515197882588,0.582550773827956
"970",17,10,"PHO","Jalen Smith","Maryland","4",207,3406,1766,1075,157,0.517,0.335,0.74,16.5,8.5,5.2,0.8,9.1,0.128,-0.4,1.3,-0.405,0.142201374970549,0.671831152706559,0.814032527677107
"971",17,11,"SAS","Devin Vassell","Florida State","4",239,6419,3239,889,605,0.444,0.369,0.809,26.9,13.6,3.7,2.5,9.7,0.072,-0.3,2.7,-0.95,-0.32789154653941,0.163401268229963,-0.164490278309447
"972",17,12,"SAC","Tyrese Haliburton","Iowa State","4",260,8547,4483,960,2274,0.478,0.393,0.856,32.9,17.2,3.7,8.7,27.2,0.153,4.5,14,1.68,2.29681417365351,2.61692529790601,4.91373947155953
"973",17,13,"NOP","Kira Lewis Jr.","Alabama","4",131,1745,687,169,233,0.397,0.294,0.848,13.3,5.2,1.3,1.8,1.3,0.036,-3.5,-0.6,NA,NA,NA,NA
"974",17,14,"BOS","Aaron Nesmith","Vanderbilt","4",243,5054,2029,768,251,0.452,0.374,0.808,20.8,8.3,3.2,1,7.6,0.072,-2.2,-0.2,-1.4325,-0.201476940083405,-0.28672243683418,-0.488199376917584
"975",17,15,"ORL","Cole Anthony","UNC","4",253,6701,3385,1168,1032,0.418,0.343,0.851,26.5,13.4,4.6,4.1,8.9,0.064,-0.7,2.2,-0.485,-0.0421302757501518,0.597199243058618,0.555068967308466
"976",17,16,"POR","Isaiah Stewart","Washington","4",235,6108,2196,1778,284,0.498,0.348,0.727,26,9.3,7.6,1.2,11.1,0.087,-2.2,-0.4,-0.8575,0.0790918837300809,0.249694413760394,0.328786297490475
"977",17,17,"MIN","Aleksej Pokusevski",NA,"4",168,3429,1253,778,327,0.391,0.304,0.702,20.4,7.5,4.6,1.9,-0.2,-0.002,-3.1,-1,-0.593333333333333,0.0772874323111171,0.496135198743698,0.573422631054815
"978",17,18,"DAL","Josh Green","Arizona","4",223,4528,1435,605,340,0.503,0.375,0.689,20.3,6.4,2.7,1.5,7.7,0.082,-2.3,-0.4,-1.5125,-0.580369922111943,-0.36135434648212,-0.941724268594063
"979",17,19,"BRK","Saddiq Bey","Villanova","4",292,8804,4103,1532,538,0.408,0.352,0.842,30.2,14.1,5.2,1.8,14.6,0.079,-0.7,2.9,-1.2125,-0.334702643117675,-0.0814846853023427,-0.416187328420018
"980",17,20,"MIA","Precious Achiuwa","Memphis","4",263,5226,2041,1496,258,0.481,0.307,0.608,19.9,7.8,5.7,1,9.5,0.087,-2.4,-0.5,-1.09,-0.0661835565308805,0.0327954263460666,-0.0333881301848139
"981",17,21,"PHI","Tyrese Maxey","Kentucky","4",266,8227,4833,778,1086,0.468,0.396,0.862,30.9,18.2,2.9,4.1,22.7,0.132,1.2,6.6,-0.055,0.850082687522113,0.998345757416299,1.84842844493841
"982",17,22,"DEN","Zeke Nnaji","Arizona","4",194,2399,869,476,77,0.512,0.37,0.662,12.4,4.5,2.5,0.4,5.4,0.109,-2.9,-0.6,-2.4125,-1.41226320833345,-1.20096333002145,-2.6132265383549
"983",17,23,"NYK","Leandro Bolmaro",NA,"2",49,309,56,50,28,0.27,0.227,0.846,6.3,1.1,1,0.6,-0.3,-0.048,-7.8,-0.5,-1.435,-0.523082716382657,-0.289054684010678,-0.812137400393335
"984",17,24,"MIL","R.J. Hampton",NA,"4",170,3116,1155,466,307,0.408,0.338,0.679,18.3,6.8,2.7,1.8,0.8,0.013,-3.8,-1.4,NA,NA,NA,NA
"985",17,25,"OKC","Immanuel Quickley","Kentucky","4",291,7374,3978,980,1012,0.421,0.375,0.857,25.3,13.7,3.4,3.5,18.9,0.123,1.1,5.7,1.34,1.7748964470698,2.29973968190227,4.07463612897207
"986",17,26,"BOS","Payton Pritchard","Oregon","4",267,4737,2009,645,604,0.444,0.395,0.862,17.7,7.5,2.4,2.3,12.3,0.125,0.1,2.6,-0.7775,0.40319678436338,0.324326323408335,0.727523107771715
"987",17,27,"UTA","Udoka Azubuike","Kansas","4",84,724,256,235,14,0.758,NA,0.444,8.6,3,2.8,0.2,2,0.133,-1.5,0.1,-1.5925,-0.576269559697491,-0.435986256130061,-1.01225581582755
"988",17,28,"LAL","Jaden McDaniels","Washington","4",284,7835,2784,1056,399,0.484,0.354,0.729,27.6,9.8,3.7,1.4,11.6,0.071,-2.4,-0.8,-1.2475,-0.0604207387830955,-0.114136145773317,-0.174556884556412
"989",17,29,"TOR","Malachi Flynn","San Diego State","4",213,3032,1168,369,407,0.387,0.334,0.745,14.2,5.5,1.7,1.9,2.8,0.045,-2.6,-0.5,-1.6125,-0.481800137900844,-0.454644233542046,-0.93644437144289
"990",17,30,"BOS","Desmond Bane","TCU","4",244,7069,4253,1020,810,0.468,0.415,0.879,29,17.4,4.2,3.3,19,0.129,2.2,7.5,0.71,1.05085488030122,1.71201339342473,2.76286827372596
"991",17,31,"DAL","Tyrell Terry","Stanford","2",13,59,13,6,6,0.353,0,0.333,4.5,1,0.5,0.5,0,-0.035,-4.8,0,-1.335,-0.0393718182959943,-0.195764796950752,-0.235136615246746
"992",17,32,"CHA","Vernon Carey Jr.","Duke","3",37,187,72,50,5,0.474,0.143,0.654,5.1,1.9,1.4,0.1,0.2,0.058,-6.3,-0.2,NA,NA,NA,NA
"993",17,33,"MIN","Daniel Oturu","Minnesota","2",33,188,63,53,10,0.431,0.167,0.706,5.7,1.9,1.6,0.3,0.3,0.086,-5.2,-0.2,-1.42,-0.493753041490129,-0.275061200951689,-0.768814242441818
"994",17,34,"PHI","Theo Maledon",NA,"4",177,3753,1373,489,518,0.372,0.31,0.793,21.2,7.8,2.8,2.9,-0.2,-0.002,-4.6,-2.4,-2.15,-1.3232330581059,-0.956077376489148,-2.27931043459504
"995",17,35,"SAC","Xavier Tillman Sr.","Michigan State","4",227,3940,1355,935,310,0.522,0.267,0.574,17.4,6,4.1,1.4,10.3,0.125,0.3,2.3,NA,NA,NA,NA
"996",17,36,"PHI","Tyler Bey","Colorado","1",18,71,18,19,3,0.318,0.25,0.6,3.9,1,1.1,0.2,0,-0.033,-9.5,-0.1,-1.89,-0.863466879346335,-0.71352367013334,-1.57699054947967
"997",17,37,"WAS","Vit Krejci",NA,"3",81,1396,358,179,124,0.435,0.348,0.833,17.2,4.4,2.2,1.5,1.4,0.047,-4.5,-0.9,-1.87666666666667,-0.521595668244692,-0.70108501852535,-1.22268068677004
"998",17,38,"UTA","Saben Lee","Vanderbilt","4",134,1943,697,260,378,0.421,0.271,0.734,14.5,5.2,1.9,2.8,3.5,0.085,-1.4,0.3,-0.6475,0.598421094218629,0.445603176586238,1.04402427080487
"999",17,39,"NOP","Elijah Hughes","Syracuse","2",54,498,157,67,28,0.328,0.28,0.769,9.2,2.9,1.2,0.5,-0.4,-0.039,-6.4,-0.5,-2.98,-1.55912112027306,-1.73038343908653,-3.28950455935959
"1000",17,40,"MEM","Robert Woodard II","Mississippi State","2",25,87,27,27,5,0.278,0.2,0.5,3.5,1.1,1.1,0.2,-0.1,-0.077,-7.7,-0.1,-0.835,0.838124468496243,0.270684638348877,1.10880910684512
"1001",17,41,"SAS","Tre Jones","Duke","4",251,5539,2153,710,1198,0.481,0.301,0.843,22.1,8.6,2.8,4.8,11.6,0.101,-0.8,1.7,-0.875,0.0311532001919992,0.233368683524907,0.264521883716906
"1002",17,42,"NOP","Nick Richards","Kentucky","4",200,3406,1349,1052,107,0.661,0.333,0.736,17,6.7,5.3,0.5,10.3,0.145,-2.1,-0.1,-1.6825,-0.3556762424064,-0.519947154483994,-0.875623396890394
"1003",17,43,"SAC","Jahmi'us Ramsey","Texas Tech","3",39,349,147,45,21,0.416,0.271,0.68,8.9,3.8,1.2,0.5,-0.1,-0.008,-5.4,-0.3,-1.35,-0.0816118949210942,-0.209758280009741,-0.291370174930835
"1004",17,44,"CHI","Marko Simonovic",NA,"2",16,55,23,12,0,0.273,0.222,0.692,3.4,1.4,0.8,0,0,-0.026,-12.3,-0.1,-0.385,1.03588369484783,0.690489130118544,1.72637282496638
"1005",17,45,"MIL","Jordan Nwora","Louisville","4",206,3359,1564,659,216,0.433,0.376,0.807,16.3,7.6,3.2,1,3,0.043,-2.8,-0.7,-2.0925,-1.55258600239549,-0.902435691429691,-2.45502169382518
"1006",17,46,"POR","CJ Elleby","Washington State","2",88,1366,407,259,97,0.39,0.275,0.717,15.5,4.6,2.9,1.1,0.5,0.018,-5.2,-1.1,-2.55,-1.62707240343645,-1.32923692472885,-2.95630932816531
"1007",17,47,"BOS","Yam Madar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008",17,48,"GSW","Nico Mannion","Arizona","1",30,364,123,46,70,0.342,0.367,0.821,12.1,4.1,1.5,2.3,0.2,0.029,-3.9,-0.2,-2.89,-1.3968051877009,-1.6464225407326,-3.0432277284335
"1009",17,49,"PHI","Isaiah Joe","Arkansas","4",247,3832,1678,447,242,0.427,0.397,0.841,15.5,6.8,1.8,1,8.4,0.105,-0.4,1.5,-1.045,0.213079545998532,0.0747758755230332,0.287855421521565
"1010",17,50,"ATL","Skylar Mays","LSU","4",105,1111,451,122,182,0.445,0.345,0.859,10.6,4.3,1.2,1.7,2.1,0.092,-0.7,0.4,-0.7975,0.777835702693451,0.30566834599635,1.0835040486898
"1011",17,51,"GSW","Justinian Jessup","Boise State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",17,52,"SAC","KJ Martin",NA,"4",266,5762,2378,1122,323,0.544,0.337,0.662,21.7,8.9,4.2,1.2,11.1,0.093,-1.5,0.7,-2.91,-1.77011787316571,-1.66508051814458,-3.43519839131029
"1013",17,53,"OKC","Cassius Winston","Michigan State","2",29,137,55,10,19,0.409,0.435,0.9,4.7,1.9,0.3,0.7,0.1,0.051,-4.9,-0.1,-0.875,0.252171829231669,0.233368683524907,0.485540512756576
"1014",17,54,"IND","Cassius Stanley","Duke","2",33,248,88,39,5,0.36,0.233,0.895,7.5,2.7,1.2,0.2,0,-0.006,-7.9,-0.4,-2.07,-1.14078449625092,-0.881445466841207,-2.02222996309213
"1015",17,55,"BRK","Jay Scrubb","John A. Logan College","3",24,235,97,36,10,0.416,0.313,0.765,9.8,4,1.5,0.4,-0.1,-0.014,-6.6,-0.3,-1.08333333333333,0.179560210340511,0.0390147521500616,0.218574962490572
"1016",17,56,"CHA","Grant Riller","College of Charleston","1",7,27,18,1,3,0.667,0.5,NA,3.9,2.6,0.1,0.4,0.1,0.177,5.1,0,-1.74,-0.621362239250526,-0.573588839543452,-1.19495107879398
"1017",17,57,"LAC","Reggie Perry","Mississippi State","2",36,398,170,120,26,0.459,0.189,0.679,11.1,4.7,3.3,0.7,0.4,0.048,-5.5,-0.3,-1.83,-0.631634972537178,-0.657549737897385,-1.28918471043456
"1018",17,58,"PHI","Paul Reed","DePaul","4",215,2824,1091,903,164,0.555,0.312,0.69,13.1,5.1,4.2,0.8,9.9,0.168,0.3,1.7,0.5825,2.09137833115387,1.59306878742333,3.6844471185772
"1019",17,59,"TOR","Jalen Harris","Nevada","1",13,172,96,18,17,0.5,0.472,0.778,13.2,7.4,1.4,1.3,0.3,0.079,0.3,0.1,-0.89,0.895517006655344,0.219375200465918,1.11489220712126
"1020",17,60,"NOP","Sam Merrill","Utah State University","4",102,1419,624,166,138,0.405,0.398,0.895,13.9,6.1,1.6,1.4,3.5,0.119,0,0.7,-0.97,0.406183111942294,0.144743290817978,0.550926402760271
"1021",18,1,"DET","Cade Cunningham","Oklahoma State","3",138,4562,2758,696,892,0.432,0.329,0.858,33.1,20,5,6.5,1.1,0.012,-0.6,1.6,-0.373333333333333,-0.75462021560783,0.630448323338358,-0.124171892269472
